price,rooms,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
890,3,1,0,60,2,1,14.8333
1030,3,1,0,85,2,8,12.1176
1150,3,1,0,89,2,1,12.9213
1350,4,1,0,100,2,7,13.5
850,2,1,0,46,2,9,18.4783
1400,4,1,0,104,2,9,13.4615
800,1,0,1,30,2,0,26.6667
1150,2,1,0,71,2,1,16.1972
850,1,1,0,62,2,9,13.7097
1200,3,0,0,85,2,1,14.1176
695,2,0,0,70,2,5,9.92857
1200,4,1,0,125,2,3,9.6
800,3,0,0,80,2,5,10.0
2000,5,1,0,100,2,1,20.0
1200,4,0,0,90,0,0,13.3333
1000,3,1,0,75,2,2,13.3333
975,4,1,0,106,2,5,9.19811
600,2,0,0,50,2,5,12.0
975,3,1,1,87,2,2,11.2069
770,2,0,0,53,2,8,14.5283
1700,4,0,0,120,2,2,14.1667
700,3,0,0,68,2,8,10.2941
700,2,1,0,66,2,3,10.6061
1160,4,1,0,120,2,0,9.66667
640,1,0,0,36,2,3,17.7778
770,2,1,1,55,2,7,14.0
1600,4,1,0,137,2,9,11.6788
850,1,1,0,50,2,1,17.0
925,2,1,0,70,2,4,13.2143
750,2,0,0,81,2,4,9.25926
1000,2,1,1,70,2,9,14.2857
1250,1,1,0,75,2,1,16.6667
1700,2,1,0,120,2,1,14.1667
1050,2,1,0,78,2,9,13.4615
1250,1,1,0,65,2,1,19.2308
1750,2,1,1,80,2,9,21.875
1700,2,1,0,120,2,1,14.1667
1500,2,1,0,86,2,9,17.4419
750,2,0,0,55,2,0,13.6364
750,1,1,0,35,2,4,21.4286
800,2,1,0,57,2,8,14.0351
785,1,1,0,50,2,8,15.7
1600,5,1,0,151,2,1,10.596
1771,2,0,0,65,0,2,27.2462
1714,2,0,0,65,0,2,26.3692
1600,2,1,0,60,0,1,26.6667
1050,3,1,1,88,2,8,11.9318
875,2,0,0,67,2,9,13.0597
1200,2,0,1,68,1,0,17.6471
950,2,1,0,64,2,9,14.8438
1190,4,1,0,100,2,1,11.9
1100,2,1,0,68,2,1,16.1765
900,3,1,0,80,2,6,11.25
890,1,1,1,55,2,9,16.1818
750,2,0,0,58,2,3,12.931
650,3,0,0,62,2,3,10.4839
845,3,1,0,70,2,0,12.0714
895,4,1,0,90,2,1,9.94444
1250,4,1,0,98,2,1,12.7551
800,2,0,0,59,2,4,13.5593
1050,2,0,0,55,2,4,19.0909
975,3,1,0,75,2,3,13.0
850,2,1,0,55,2,2,15.4545
900,1,0,0,50,0,8,18.0
875,2,0,0,67,2,9,13.0597
1400,1,1,1,56,1,0,25.0
600,1,0,0,35,2,0,17.1429
1100,2,0,0,60,0,9,18.3333
700,2,1,0,45,1,3,15.5556
900,3,1,1,84,2,7,10.7143
900,2,1,0,70,2,2,12.8571
875,1,1,0,35,2,0,25.0
1400,4,1,0,82,2,9,17.0732
700,3,0,0,70,2,0,10.0
1500,3,1,0,76,2,7,19.7368
1150,3,1,0,90,2,1,12.7778
900,3,1,0,70,2,1,12.8571
900,3,1,0,70,2,1,12.8571
1300,4,1,0,137,2,1,9.48905
1700,3,1,0,91,2,9,18.6813
847,1,0,0,46,2,1,18.413
1175,4,0,0,92,2,1,12.7717
1160,3,1,0,73,2,3,15.8904
650,1,1,0,41,2,1,15.8537
750,0,1,0,40,0,9,18.75
1297,3,1,0,100,2,1,12.97
1100,3,1,0,75,2,1,14.6667
1950,5,1,1,172,2,9,11.3372
950,3,1,0,70,2,9,13.5714
920,3,1,0,70,2,1,13.1429
825,3,0,0,101,2,6,8.16832
675,1,0,0,35,2,9,19.2857
1350,4,1,1,75,2,9,18.0
839,2,1,1,75,2,0,11.1867
680,2,0,0,45,2,3,15.1111
950,1,1,0,50,2,0,19.0
1100,4,1,0,85,2,1,12.9412
820,2,0,0,70,2,0,11.7143
895,1,1,1,32,1,2,27.9688
775,3,1,0,70,2,4,11.0714
850,1,1,0,50,2,7,17.0
950,2,1,0,70,2,5,13.5714
950,1,0,0,50,2,1,19.0
950,1,0,0,70,2,1,13.5714
1500,2,1,1,95,2,1,15.7895
1030,4,1,0,100,2,8,10.3
890,3,0,0,65,2,0,13.6923
1200,3,0,0,90,2,1,13.3333
1100,3,1,0,99,2,9,11.1111
1300,5,0,0,160,2,4,8.125
1100,3,1,0,75,2,1,14.6667
890,2,0,1,57,2,8,15.614
800,2,1,0,53,2,7,15.0943
950,3,0,0,78,2,0,12.1795
1200,4,1,1,88,2,8,13.6364
784,1,1,0,48,0,0,16.3333
840,1,1,0,42,2,0,20.0
750,1,1,0,54,2,7,13.8889
1150,2,0,0,60,2,4,19.1667
950,2,0,0,55,2,0,17.2727
786,3,1,0,52,2,7,15.1154
2200,2,1,1,126,1,2,17.4603
950,3,0,0,95,2,3,10.0
525,1,0,0,34,2,7,15.4412
650,1,1,0,22,2,1,29.5455
820,2,1,1,70,1,7,11.7143
1300,4,0,0,100,2,4,13.0
1090,3,0,0,71,2,1,15.3521
2800,4,1,1,150,2,4,18.6667
950,3,0,0,70,2,1,13.5714
850,2,0,1,60,2,8,14.1667
990,3,0,0,65,2,0,15.2308
1200,2,0,1,50,0,0,24.0
850,2,1,1,55,2,4,15.4545
821,3,1,0,70,2,6,11.7286
735,1,1,1,25,1,8,29.4
1550,1,1,1,62,1,1,25.0
1350,1,1,0,81,2,1,16.6667
1350,3,0,0,75,2,1,18.0
590,1,0,0,38,2,0,15.5263
894,1,0,0,100,2,6,8.94
475,1,1,0,32,2,0,14.8438
1208,4,0,0,120,2,1,10.0667
700,1,0,0,55,3,4,12.7273
1075,3,0,0,68,2,0,15.8088
1100,4,1,0,72,2,1,15.2778
1200,3,1,0,85,2,9,14.1176
950,3,1,0,88,2,1,10.7955
1100,3,1,0,83,2,1,13.253
1100,1,1,0,81,2,0,13.5802
750,3,0,0,60,2,8,12.5
880,3,0,0,70,2,1,12.5714
3000,2,1,1,75,2,2,40.0
2200,2,1,0,65,2,9,33.8462
4500,4,1,0,150,2,9,30.0
1400,2,1,0,80,2,9,17.5
2400,3,1,0,80,2,9,30.0
980,3,1,0,96,2,4,10.2083
825,3,0,0,76,2,6,10.8553
1010,2,1,0,64,2,9,15.7812
850,1,0,0,58,2,1,14.6552
1250,3,0,0,84,2,9,14.881
1100,1,0,0,70,2,2,15.7143
2000,3,1,0,80,2,1,25.0
925,4,1,1,98,2,7,9.43878
2000,3,1,0,80,2,1,25.0
2000,4,1,0,110,2,0,18.1818
2000,4,1,0,110,2,0,18.1818
1980,1,0,0,55,0,1,36.0
1250,4,1,1,124,2,8,10.0806
700,1,1,0,49,2,1,14.2857
1075,1,1,1,60,2,4,17.9167
1000,3,1,1,80,2,0,12.5
1500,2,1,1,55,1,2,27.2727
1100,3,1,0,80,2,1,13.75
900,1,0,0,50,2,2,18.0
3800,4,1,1,300,2,9,12.6667
865,3,1,0,70,2,1,12.3571
1225,3,0,0,70,2,2,17.5
725,1,1,0,35,2,7,20.7143
790,1,1,0,45,2,4,17.5556
900,1,0,0,34,2,0,26.4706
935,3,1,0,74,2,1,12.6351
950,2,1,1,65,2,7,14.6154
2575,6,1,0,270,2,9,9.53704
950,2,0,1,65,2,7,14.6154
950,2,1,1,66,2,7,14.3939
900,1,1,1,55,1,1,16.3636
1375,2,1,0,100,2,0,13.75
950,3,1,0,76,1,3,12.5
842,3,1,0,68,2,3,12.3824
1100,3,0,0,118,1,3,9.32203
900,2,0,0,80,2,2,11.25
2150,4,1,0,152,2,9,14.1447
1100,3,0,0,60,2,1,18.3333
930,4,1,1,85,1,6,10.9412
3550,3,1,1,175,2,4,20.2857
1090,2,0,0,53,2,1,20.566
650,1,1,0,38,2,0,17.1053
800,3,0,0,73,2,8,10.9589
1350,2,1,0,70,2,1,19.2857
1190,2,0,0,53,2,1,22.4528
650,1,1,0,38,2,0,17.1053
1050,1,1,0,50,2,1,21.0
950,4,1,0,75,2,9,12.6667
990,2,0,1,66,2,8,15.0
770,1,0,0,85,2,8,9.05882
725,3,1,0,55,2,1,13.1818
900,2,0,0,80,0,0,11.25
850,2,0,0,60,2,0,14.1667
700,2,0,0,100,2,2,7.0
1100,3,1,0,75,2,1,14.6667
1190,4,1,0,105,2,1,11.3333
625,0,0,0,30,2,1,20.8333
825,3,0,0,70,2,0,11.7857
825,3,0,1,70,2,0,11.7857
1460,2,0,0,95,2,1,15.3684
650,1,1,0,47,2,0,13.8298
975,2,1,0,73,2,9,13.3562
929,3,1,0,65,2,1,14.2923
850,3,1,1,54,2,5,15.7407
695,2,1,0,45,0,3,15.4444
700,0,1,0,41,0,0,17.0732
1395,4,0,1,110,2,9,12.6818
800,2,0,0,54,2,7,14.8148
670,1,0,1,50,2,3,13.4
1150,3,1,0,90,2,5,12.7778
750,3,1,0,53,2,7,14.1509
1720,2,1,1,95,2,1,18.1053
850,3,1,1,75,1,3,11.3333
2000,2,1,0,75,2,1,26.6667
1400,3,1,0,118,2,1,11.8644
1150,2,1,1,75,2,0,15.3333
1150,1,1,0,58,2,9,19.8276
715,2,1,0,46,2,0,15.5435
1050,3,1,1,84,1,8,12.5
2414,2,0,0,65,0,1,37.1385
2715,2,0,0,65,0,1,41.7692
1375,1,0,0,45,0,1,30.5556
2410,4,0,0,150,0,9,16.0667
1100,4,1,0,88,2,1,12.5
760,1,0,0,50,2,0,15.2
1700,5,1,0,183,2,1,9.28962
1827,3,1,0,113,2,7,16.1681
600,1,0,0,35,2,3,17.1429
1100,2,1,0,90,2,7,12.2222
775,2,1,0,51,2,9,15.1961
1100,3,1,0,77,2,1,14.2857
800,2,1,0,75,2,3,10.6667
1600,2,1,0,65,2,1,24.6154
795,3,0,0,70,2,7,11.3571
800,1,0,0,40,2,1,20.0
4000,4,1,0,140,2,1,28.5714
950,1,1,0,60,2,0,15.8333
1200,4,1,0,84,2,1,14.2857
1600,2,1,0,70,2,1,22.8571
1100,2,0,0,60,2,9,18.3333
890,4,0,0,81,2,2,10.9877
900,2,0,0,60,2,1,15.0
1075,3,1,0,65,2,1,16.5385
1000,2,1,1,54,2,0,18.5185
1500,5,1,1,110,2,9,13.6364
2100,4,1,0,200,2,9,10.5
2000,3,1,0,90,2,1,22.2222
1075,2,1,1,59,2,9,18.2203
1080,3,0,1,74,2,4,14.5946
990,3,1,0,92,2,2,10.7609
990,2,1,0,60,2,0,16.5
1550,3,1,0,97,2,9,15.9794
1200,2,1,0,100,2,9,12.0
960,2,0,0,55,2,2,17.4545
875,3,1,1,56,2,8,15.625
675,2,1,0,59,2,3,11.4407
900,2,1,0,70,2,1,12.8571
1100,3,1,0,90,2,2,12.2222
990,4,1,0,90,2,3,11.0
700,1,1,0,38,2,0,18.4211
2950,5,1,0,268,2,9,11.0075
825,2,1,0,54,2,7,15.2778
1150,1,1,0,44,2,9,26.1364
2100,4,1,1,170,2,1,12.3529
950,4,1,0,85,2,1,11.1765
900,3,1,0,90,2,8,10.0
1150,3,1,0,79,2,9,14.557
1150,3,1,0,79,2,9,14.557
3300,5,1,0,338,2,9,9.76331
920,4,1,0,90,2,6,10.2222
920,4,1,1,100,2,7,9.2
800,3,0,0,63,2,8,12.6984
920,4,1,1,100,2,7,9.2
800,1,1,0,52,2,8,15.3846
670,1,0,0,42,2,0,15.9524
850,2,1,0,50,2,6,17.0
850,2,1,0,45,2,8,18.8889
800,1,1,0,47,2,9,17.0213
1250,2,1,0,80,2,1,15.625
750,1,1,0,58,2,1,12.931
975,3,1,1,75,2,1,13.0
2800,1,1,0,15,2,2,186.667
1331,2,1,0,71,2,4,18.7465
4500,3,1,0,85,2,1,52.9412
4000,0,1,0,120,2,9,33.3333
2400,3,1,0,140,2,9,17.1429
850,2,0,1,48,2,8,17.7083
3600,5,1,1,260,2,9,13.8462
925,1,1,0,50,2,1,18.5
800,2,1,0,65,2,1,12.3077
1800,4,1,1,180,2,7,10.0
1150,3,1,0,84,2,8,13.6905
920,4,1,0,92,2,6,10.0
895,2,0,0,55,2,9,16.2727
1300,4,1,0,100,2,4,13.0
1150,3,1,0,102,2,0,11.2745
1500,4,1,0,94,2,9,15.9574
994,3,0,0,95,2,7,10.4632
750,2,1,0,50,2,4,15.0
700,2,1,0,60,2,2,11.6667
850,2,1,0,63,2,1,13.4921
725,1,1,0,35,2,7,20.7143
950,2,0,1,67,1,9,14.1791
1250,1,1,1,59,2,1,21.1864
745,0,1,0,25,3,9,29.8
1100,2,1,0,69,2,0,15.942
980,3,1,1,85,2,0,11.5294
850,1,1,0,40,2,7,21.25
700,0,0,0,35,0,2,20.0
1376,3,1,1,90,2,1,15.2889
1050,4,1,0,90,2,1,11.6667
2500,4,1,0,178,2,9,14.0449
995,3,1,0,75,2,4,13.2667
790,4,1,0,65,2,5,12.1538
2491,3,0,0,70,0,1,35.5857
1654,2,0,0,70,0,1,23.6286
1575,1,0,0,50,0,1,31.5
1575,2,0,0,65,0,1,24.2308
1995,3,0,0,100,0,1,19.95
1703,3,0,0,63,0,1,27.0317
4180,4,0,0,75,0,1,55.7333
2727,3,0,0,85,0,1,32.0824
1685,2,0,0,80,0,1,21.0625
3505,3,0,0,80,0,1,43.8125
4161,4,0,0,85,0,1,48.9529
3464,3,0,0,62,0,1,55.871
4184,4,1,0,80,0,1,52.3
750,2,1,0,48,2,2,15.625
700,1,0,0,35,2,0,20.0
1120,1,1,0,50,2,9,22.4
2050,4,1,0,164,2,9,12.5
1100,2,1,0,70,2,1,15.7143
1200,2,1,0,70,2,0,17.1429
890,1,0,0,55,2,8,16.1818
950,2,1,0,85,2,1,11.1765
1068,3,1,0,78,2,9,13.6923
1100,4,1,0,88,2,1,12.5
1600,3,1,1,95,2,7,16.8421
1299,4,1,1,120,2,0,10.825
827,2,1,0,50,2,8,16.54
1250,1,1,0,55,0,9,22.7273
700,2,1,0,60,2,7,11.6667
1650,3,1,0,140,2,1,11.7857
950,1,1,1,55,2,4,17.2727
900,4,1,0,80,2,8,11.25
1800,3,1,1,147,1,9,12.2449
750,0,1,1,35,0,2,21.4286
1550,4,1,1,159,2,9,9.74843
1500,4,1,0,96,2,4,15.625
1250,3,1,0,130,2,1,9.61539
925,3,0,0,86,2,8,10.7558
1450,5,1,1,155,2,1,9.35484
700,1,1,0,45,2,9,15.5556
891,1,1,0,48,2,4,18.5625
850,5,0,1,103,2,6,8.25243
3200,3,1,0,120,2,1,26.6667
1810,1,1,0,60,0,9,30.1667
1810,1,1,0,60,0,9,30.1667
1050,2,1,0,65,2,0,16.1538
1140,1,1,0,52,2,1,21.9231
650,1,1,1,30,1,9,21.6667
1526,3,1,0,100,2,9,15.26
2000,3,1,0,120,2,1,16.6667
954,3,1,0,62,2,9,15.3871
905,2,1,0,62,2,2,14.5968
850,3,0,1,70,2,1,12.1429
875,1,1,1,67,2,7,13.0597
2820,3,0,0,100,2,0,28.2
868,1,1,0,40,2,1,21.7
2850,3,0,0,140,2,9,20.3571
1084,2,1,0,70,2,1,15.4857
926,3,1,0,63,2,8,14.6984
900,2,1,0,76,2,0,11.8421
950,3,1,0,79,2,9,12.0253
820,3,1,0,66,2,7,12.4242
2255,2,0,0,55,0,9,41.0
2255,2,0,0,55,0,9,41.0
790,1,1,0,60,2,7,13.1667
4300,4,1,1,104,1,0,41.3462
1200,1,1,0,55,2,2,21.8182
890,0,1,0,55,2,0,16.1818
718,1,1,0,50,2,7,14.36
795,1,1,0,48,2,7,16.5625
1800,2,1,0,100,2,1,18.0
725,0,1,0,50,2,8,14.5
1350,4,1,0,120,2,9,11.25
1200,4,1,0,110,2,1,10.9091
720,2,0,0,53,2,0,13.5849
850,3,1,0,75,2,1,11.3333
725,2,1,0,65,1,1,11.1538
980,3,1,0,68,1,2,14.4118
1050,2,1,1,101,2,9,10.396
895,3,1,0,52,2,1,17.2115
1000,3,1,1,85,2,8,11.7647
1100,1,1,1,45,2,1,24.4444
1100,1,1,1,45,2,1,24.4444
800,2,1,0,50,2,1,16.0
1300,3,1,0,70,0,1,18.5714
850,1,1,0,50,2,9,17.0
850,2,1,0,65,2,0,13.0769
895,3,0,1,75,2,7,11.9333
650,1,1,0,29,0,1,22.4138
650,1,0,0,50,3,0,13.0
1075,2,1,0,65,2,0,16.5385
800,1,1,0,33,2,0,24.2424
1400,3,1,0,90,2,1,15.5556
835,1,1,0,45,2,7,18.5556
2300,7,1,0,200,2,1,11.5
1600,4,1,0,130,2,9,12.3077
1750,3,1,0,120,2,9,14.5833
1100,1,0,0,60,2,9,18.3333
6000,2,1,1,307,2,0,19.544
3166,3,1,1,105,2,9,30.1524
795,1,1,0,60,2,4,13.25
1450,2,1,0,110,0,4,13.1818
800,3,0,0,70,2,0,11.4286
750,2,1,0,65,2,9,11.5385
850,2,0,0,80,2,6,10.625
975,3,1,0,91,2,1,10.7143
690,2,1,1,55,2,5,12.5455
892,2,1,0,85,2,6,10.4941
1190,3,1,0,96,2,4,12.3958
1390,3,1,0,149,2,0,9.32886
750,2,0,0,45,2,0,16.6667
1250,2,1,1,89,2,9,14.0449
1085,3,1,1,80,2,4,13.5625
1025,2,0,1,75,2,1,13.6667
4200,5,1,1,273,2,4,15.3846
3500,5,1,1,274,2,9,12.7737
750,1,0,0,61,2,0,12.2951
2750,3,1,0,221,2,1,12.4434
2300,4,1,1,158,2,4,14.557
950,3,1,1,65,2,2,14.6154
1050,2,0,0,77,2,0,13.6364
1300,4,1,0,110,2,3,11.8182
765,2,1,1,57,1,5,13.4211
1150,4,1,0,118,2,1,9.74576
975,3,0,0,90,2,8,10.8333
975,2,1,0,90,2,8,10.8333
950,1,0,0,55,2,1,17.2727
850,1,1,1,55,2,8,15.4545
2500,3,0,0,165,2,1,15.1515
1190,3,0,0,90,2,0,13.2222
800,3,0,0,70,2,0,11.4286
1450,2,0,0,50,0,0,29.0
1150,2,0,0,60,2,0,19.1667
1390,3,0,0,120,2,1,11.5833
750,1,0,0,40,2,0,18.75
1248,1,0,0,53,2,1,23.5472
1900,3,0,0,110,2,1,17.2727
1450,3,0,0,50,2,1,29.0
1150,3,0,0,66,2,1,17.4242
750,3,0,0,55,2,8,13.6364
1080,3,0,0,92,2,2,11.7391
1800,3,0,0,80,2,9,22.5
3200,3,1,0,85,2,9,37.6471
1440,3,0,0,100,2,7,14.4
2200,2,1,0,65,2,9,33.8462
715,1,0,0,40,2,8,17.875
3000,2,1,0,75,2,2,40.0
2700,4,1,0,85,2,9,31.7647
4500,3,1,0,80,2,1,56.25
2300,2,0,0,140,2,7,16.4286
1290,4,1,0,100,2,9,12.9
1290,4,1,0,100,2,9,12.9
1890,4,1,0,89,2,0,21.236
750,2,0,0,45,2,0,16.6667
1025,2,1,0,50,2,4,20.5
1150,4,1,0,111,2,1,10.3604
1440,2,1,0,63,2,0,22.8571
1500,4,1,0,105,2,0,14.2857
1485,3,1,0,73,2,0,20.3425
975,2,1,0,68,2,2,14.3382
790,2,0,0,55,2,8,14.3636
900,4,1,0,80,2,9,11.25
900,2,1,0,70,2,2,12.8571
800,1,1,1,40,1,0,20.0
700,3,0,0,55,2,3,12.7273
850,1,0,0,45,1,0,18.8889
950,3,0,0,65,2,8,14.6154
950,3,1,0,70,2,1,13.5714
1035,4,0,1,84,2,2,12.3214
750,1,1,0,52,2,0,14.4231
695,3,0,0,60,2,7,11.5833
940,3,0,0,65,2,9,14.4615
700,2,1,0,50,2,4,14.0
995,3,1,0,60,2,1,16.5833
1800,2,0,0,80,2,8,22.5
5500,3,1,0,100,2,2,55.0
4500,4,1,0,148,2,9,30.4054
2400,3,1,0,140,2,9,17.1429
4500,3,1,0,105,2,1,42.8571
980,2,1,0,80,2,0,12.25
2600,3,0,0,89,2,7,29.2135
2600,3,0,0,105,2,7,24.7619
2300,3,0,0,120,2,7,19.1667
3000,2,0,0,170,2,1,17.6471
2100,2,0,0,84,2,0,25.0
2300,2,0,0,175,2,1,13.1429
2500,4,0,0,120,2,1,20.8333
1550,1,0,0,75,2,0,20.6667
2200,3,0,0,90,2,1,24.4444
2100,3,0,0,86,2,9,24.4186
2400,3,0,0,105,2,7,22.8571
2600,4,0,0,130,2,1,20.0
997,3,1,0,80,2,2,12.4625
2310,2,0,0,65,2,1,35.5385
1950,2,0,0,95,2,9,20.5263
850,3,1,0,70,2,8,12.1429
750,3,1,0,70,2,7,10.7143
700,2,1,0,50,2,5,14.0
890,2,1,0,65,2,1,13.6923
1290,2,1,1,86,0,4,15.0
795,2,0,1,98,2,0,8.11224
1900,4,0,0,150,2,4,12.6667
1650,4,1,1,115,2,1,14.3478
820,3,0,0,68,2,3,12.0588
890,3,1,0,80,2,1,11.125
874,2,0,0,60,2,2,14.5667
1378,3,0,0,104,2,1,13.25
850,2,1,0,65,2,3,13.0769
980,3,1,0,81,2,1,12.0988
1100,2,1,0,67,2,9,16.4179
1950,5,1,1,160,2,9,12.1875
1000,3,1,0,102,2,3,9.80392
1100,3,1,1,75,2,1,14.6667
1300,3,1,1,70,1,1,18.5714
1000,4,1,0,120,2,9,8.33333
1150,3,1,1,103,2,9,11.165
1350,2,1,0,94,2,1,14.3617
600,1,0,1,37,2,0,16.2162
825,1,0,0,50,2,0,16.5
927,2,1,0,65,2,1,14.2615
1375,5,1,1,151,2,1,9.10596
600,0,0,0,37,2,0,16.2162
1600,4,1,0,101,2,1,15.8416
950,3,1,0,71,2,9,13.3803
730,2,1,0,55,2,7,13.2727
1150,4,1,0,110,2,6,10.4545
825,2,1,0,78,2,1,10.5769
1225,3,1,1,140,2,8,8.75
1150,2,1,0,82,1,1,14.0244
1100,2,1,1,54,1,0,20.3704
775,1,0,0,47,2,0,16.4894
1200,2,0,1,88,1,6,13.6364
1700,3,0,0,140,2,9,12.1429
1350,2,1,1,100,2,1,13.5
1750,3,1,1,87,2,0,20.1149
1377,3,1,1,60,1,1,22.95
1286,1,1,0,70,2,4,18.3714
1181,2,1,0,67,2,1,17.6269
1260,3,1,0,70,2,1,18.0
958,1,0,0,46,2,9,20.8261
987,1,1,0,45,2,9,21.9333
1201,3,1,0,85,2,2,14.1294
800,1,0,0,60,3,2,13.3333
1065,2,1,0,74,2,1,14.3919
550,1,0,0,35,2,0,15.7143
1060,4,1,0,80,2,1,13.25
1050,3,1,0,80,2,1,13.125
795,4,1,0,73,2,3,10.8904
830,1,1,0,60,2,0,13.8333
545,0,1,0,19,3,2,28.6842
925,3,1,0,70,2,5,13.2143
925,3,1,0,70,2,5,13.2143
580,0,1,0,20,2,2,29.0
2400,3,1,0,90,2,1,26.6667
850,2,1,0,80,2,3,10.625
770,2,0,0,60,2,0,12.8333
950,3,1,0,103,1,3,9.2233
1800,3,1,1,120,1,9,15.0
800,2,1,0,73,2,3,10.9589
930,2,1,0,60,2,4,15.5
850,2,0,0,60,2,3,14.1667
1800,4,0,0,90,2,8,20.0
875,3,1,1,62,2,2,14.1129
1400,2,1,0,80,2,9,17.5
1200,1,0,1,75,0,0,16.0
1700,3,0,0,110,2,7,15.4545
666,2,0,0,42,2,8,15.8571
895,2,0,0,73,2,9,12.2603
1900,4,1,1,183,2,9,10.3825
1290,3,1,0,90,2,9,14.3333
695,2,0,0,65,2,3,10.6923
1270,3,0,0,115,2,8,11.0435
890,3,1,1,83,1,1,10.7229
4500,3,1,1,85,2,1,52.9412
1810,1,0,0,60,2,9,30.1667
3000,2,1,0,85,2,2,35.2941
4500,3,1,1,85,2,1,52.9412
1724,4,0,0,153,2,1,11.268
4500,4,1,0,150,2,9,30.0
1000,3,1,0,80,2,0,12.5
3300,2,1,1,180,2,1,18.3333
940,3,0,0,65,2,9,14.4615
900,2,1,0,70,2,1,12.8571
990,3,1,1,68,2,9,14.5588
770,3,1,0,54,2,0,14.2593
924,1,0,0,50,2,0,18.48
1700,3,0,0,110,2,7,15.4545
1950,5,1,0,160,2,9,12.1875
850,2,1,0,55,2,2,15.4545
1674,2,0,0,55,2,0,30.4364
3000,2,0,0,75,2,0,40.0
1650,1,0,0,50,2,9,33.0
1850,3,0,0,115,2,4,16.087
675,2,1,0,54,2,2,12.5
1000,3,1,0,65,2,1,15.3846
1030,3,1,0,84,2,9,12.2619
990,2,1,0,62,2,1,15.9677
650,1,0,0,45,2,0,14.4444
1375,4,1,0,110,2,9,12.5
875,2,0,0,70,2,0,12.5
860,2,1,0,63,2,7,13.6508
1500,3,1,0,100,2,2,15.0
1000,2,1,0,73,2,1,13.6986
755,2,0,0,46,1,7,16.413
950,4,1,0,95,2,4,10.0
997,3,1,0,80,2,2,12.4625
1190,2,0,0,53,2,1,22.4528
1850,2,0,0,100,2,9,18.5
750,2,1,1,70,2,6,10.7143
1175,2,1,1,67,2,1,17.5373
850,2,0,0,52,2,9,16.3462
890,4,0,0,77,2,3,11.5584
5000,2,0,0,105,2,2,47.619
825,3,1,0,68,2,6,12.1324
1100,1,1,0,50,2,0,22.0
1200,3,1,1,90,2,4,13.3333
1850,3,0,0,86,2,1,21.5116
1900,2,0,0,75,2,1,25.3333
1850,2,0,0,75,2,7,24.6667
1150,1,1,0,42,2,9,27.381
1620,1,0,0,45,2,0,36.0
3200,5,1,0,220,2,1,14.5455
1550,1,1,0,77,2,1,20.1299
960,2,1,1,55,2,0,17.4545
860,1,1,1,55,2,0,15.6364
895,3,1,0,71,2,8,12.6056
1090,2,1,0,95,2,0,11.4737
1380,3,1,1,210,2,0,6.57143
3300,5,1,1,214,2,9,15.4206
2100,2,1,1,118,2,4,17.7966
1130,2,1,1,91,2,0,12.4176
550,1,0,0,27,2,0,20.3704
1200,4,1,0,89,2,6,13.4831
800,2,0,0,43,2,0,18.6047
750,2,1,0,48,2,1,15.625
975,3,0,0,75,2,0,13.0
1000,4,1,0,90,2,8,11.1111
1100,3,1,1,80,2,4,13.75
1450,3,0,0,80,2,1,18.125
1370,4,1,0,129,2,8,10.6202
1007,3,0,0,80,2,1,12.5875
775,3,1,0,50,2,6,15.5
600,1,0,0,38,2,0,15.7895
1249,3,1,0,90,2,1,13.8778
726,0,0,0,35,2,2,20.7429
1750,2,0,1,80,0,0,21.875
1300,4,1,0,97,2,4,13.4021
950,3,1,0,74,2,4,12.8378
1350,3,1,0,92,2,8,14.6739
1100,2,1,0,80,2,8,13.75
1050,3,1,0,87,2,1,12.069
3200,6,1,0,150,2,1,21.3333
1200,3,1,0,105,2,1,11.4286
880,4,0,0,88,2,8,10.0
975,4,1,0,97,2,0,10.0515
1573,1,0,0,122,2,2,12.8934
1600,2,1,0,60,2,1,26.6667
1360,3,1,0,92,2,7,14.7826
1090,4,1,1,86,2,4,12.6744
950,3,1,1,81,2,4,11.7284
950,3,1,1,81,2,4,11.7284
1250,2,1,0,90,2,7,13.8889
3300,2,0,0,120,2,1,27.5
870,2,1,1,78,2,7,11.1538
1200,0,1,1,120,2,8,10.0
1275,2,1,0,80,2,9,15.9375
1050,4,1,1,90,2,1,11.6667
1075,4,1,1,90,2,1,11.9444
1220,4,1,1,105,2,1,11.619
1100,2,0,0,55,2,4,20.0
3900,5,1,0,325,2,9,12.0
4000,3,1,0,120,2,9,33.3333
2700,3,1,0,85,2,9,31.7647
695,2,0,0,51,2,8,13.6275
5500,3,1,0,100,2,2,55.0
775,4,0,0,66,2,1,11.7424
1850,3,0,0,105,2,9,17.619
1100,3,0,0,55,2,4,20.0
980,4,1,0,78,2,7,12.5641
5500,3,1,0,140,2,9,39.2857
2200,2,1,0,65,2,9,33.8462
1115,2,1,0,55,2,1,20.2727
2400,3,1,0,140,2,9,17.1429
1172,2,1,0,58,2,1,20.2069
700,1,1,0,30,2,8,23.3333
892,3,1,0,85,2,7,10.4941
600,1,0,0,35,2,0,17.1429
770,2,1,0,50,2,4,15.4
1300,3,1,1,110,2,4,11.8182
925,2,1,0,70,2,1,13.2143
655,3,1,0,53,2,5,12.3585
1225,4,1,0,147,2,1,8.33333
1116,3,1,1,95,1,9,11.7474
1000,4,1,1,78,2,4,12.8205
